Student ID;Student Country;Question ID;Type of Answer;Question Level;Topic;Subtopic;Keywords
509;Portugal;793;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
525;Portugal;793;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
511;Portugal;793;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
71;Portugal;793;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
359;Portugal;793;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
52;Portugal;793;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
625;Russian Federation;793;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
351;Portugal;794;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
175;Italy;794;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
985;Romania;794;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
524;Portugal;794;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
524;Portugal;794;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
1274;Portugal;794;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
511;Portugal;794;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
64;Portugal;794;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;794;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;794;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
351;Portugal;795;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
351;Portugal;795;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
351;Portugal;795;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
81;Lithuania;795;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
175;Italy;795;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
510;Portugal;795;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
483;Portugal;795;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
1486;Portugal;795;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
1274;Portugal;795;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
406;Portugal;795;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
511;Portugal;795;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
509;Portugal;795;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
525;Portugal;795;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
511;Portugal;795;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
525;Portugal;795;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
525;Portugal;795;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
405;Portugal;795;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
219;Lithuania;795;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
176;Italy;795;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
177;Italy;795;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
625;Russian Federation;795;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
625;Russian Federation;795;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Square roots,Simplify expressions
351;Portugal;796;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
351;Portugal;796;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
351;Portugal;796;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
344;Portugal;796;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
985;Romania;796;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
524;Portugal;796;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
1486;Portugal;796;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
1274;Portugal;796;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
511;Portugal;796;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
511;Portugal;796;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
71;Portugal;796;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
1379;Portugal;796;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
64;Portugal;796;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
359;Portugal;796;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
80;Lithuania;796;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
176;Italy;796;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
204;Lithuania;796;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
625;Russian Federation;796;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
625;Russian Federation;796;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Logarithmic function,Exponential function,Simplify expressions
351;Portugal;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
202;Lithuania;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
203;Lithuania;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
201;Lithuania;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
199;Lithuania;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
175;Italy;798;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
985;Romania;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
985;Romania;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
510;Portugal;798;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
510;Portugal;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
524;Portugal;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
524;Portugal;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
197;Portugal;798;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
189;Portugal;798;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
511;Portugal;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
1379;Portugal;798;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
359;Portugal;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
359;Portugal;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
80;Lithuania;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
176;Italy;798;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
177;Italy;798;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
204;Lithuania;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;799;1;Advanced;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;799;0;Advanced;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;800;0;Advanced;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Exponential function,Simplify expressions
625;Russian Federation;800;0;Advanced;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Exponential function,Simplify expressions
625;Russian Federation;800;0;Advanced;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Exponential function,Simplify expressions
625;Russian Federation;802;1;Advanced;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;802;0;Advanced;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
625;Russian Federation;802;1;Advanced;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions
689;Portugal;818;0;Basic;Optimization;Nonlinear Optimization;Minimum,Maximum,Stationary point,Second derivative test,Unconstrained optimization,Saddle point,Optimal solution
380;Portugal;818;0;Basic;Optimization;Nonlinear Optimization;Minimum,Maximum,Stationary point,Second derivative test,Unconstrained optimization,Saddle point,Optimal solution
898;Portugal;818;0;Basic;Optimization;Nonlinear Optimization;Minimum,Maximum,Stationary point,Second derivative test,Unconstrained optimization,Saddle point,Optimal solution
851;Italy;818;1;Basic;Optimization;Nonlinear Optimization;Minimum,Maximum,Stationary point,Second derivative test,Unconstrained optimization,Saddle point,Optimal solution
851;Italy;818;0;Basic;Optimization;Nonlinear Optimization;Minimum,Maximum,Stationary point,Second derivative test,Unconstrained optimization,Saddle point,Optimal solution
689;Portugal;820;0;Basic;Optimization;Nonlinear Optimization;Optimal solution,Minimum,Maximum,Stationary point,Saddle point
851;Italy;820;1;Basic;Optimization;Nonlinear Optimization;Optimal solution,Minimum,Maximum,Stationary point,Saddle point
37;Portugal;820;1;Basic;Optimization;Nonlinear Optimization;Optimal solution,Minimum,Maximum,Stationary point,Saddle point
689;Portugal;821;1;Basic;Optimization;Nonlinear Optimization;Optimal solution,Minimum,Maximum,Second derivative test,Stationary point,Unconstrained optimization,Saddle point
689;Portugal;821;1;Basic;Optimization;Nonlinear Optimization;Optimal solution,Minimum,Maximum,Second derivative test,Stationary point,Unconstrained optimization,Saddle point
1479;Portugal;821;0;Basic;Optimization;Nonlinear Optimization;Optimal solution,Minimum,Maximum,Second derivative test,Stationary point,Unconstrained optimization,Saddle point
851;Italy;821;1;Basic;Optimization;Nonlinear Optimization;Optimal solution,Minimum,Maximum,Second derivative test,Stationary point,Unconstrained optimization,Saddle point
851;Italy;821;0;Basic;Optimization;Nonlinear Optimization;Optimal solution,Minimum,Maximum,Second derivative test,Stationary point,Unconstrained optimization,Saddle point
37;Portugal;821;0;Basic;Optimization;Nonlinear Optimization;Optimal solution,Minimum,Maximum,Second derivative test,Stationary point,Unconstrained optimization,Saddle point
37;Portugal;821;1;Basic;Optimization;Nonlinear Optimization;Optimal solution,Minimum,Maximum,Second derivative test,Stationary point,Unconstrained optimization,Saddle point
165;Portugal;828;0;Basic;Differential Equations;Differential Equations;Linear differential equation
26;Portugal;828;1;Basic;Differential Equations;Differential Equations;Linear differential equation
1516;Portugal;829;0;Basic;Differential Equations;Differential Equations;Linear differential equation
26;Portugal;829;1;Basic;Differential Equations;Differential Equations;Linear differential equation
26;Portugal;829;1;Basic;Differential Equations;Differential Equations;Linear differential equation
26;Portugal;829;0;Basic;Differential Equations;Differential Equations;Linear differential equation
1557;Portugal;829;0;Basic;Differential Equations;Differential Equations;Linear differential equation
26;Portugal;831;1;Basic;Differential Equations;Differential Equations;Linear differential equation
1557;Portugal;831;0;Basic;Differential Equations;Differential Equations;Linear differential equation
61;Portugal;831;0;Basic;Differential Equations;Differential Equations;Linear differential equation
1557;Portugal;832;0;Basic;Differential Equations;Differential Equations;Separable variables equation
1561;Portugal;833;0;Advanced;Differential Equations;Differential Equations;Linear differential equation
215;Lithuania;834;1;Basic;Differential Equations;Differential Equations;Linear differential equation
26;Portugal;834;1;Basic;Differential Equations;Differential Equations;Linear differential equation
1557;Portugal;834;1;Basic;Differential Equations;Differential Equations;Linear differential equation
552;Portugal;835;0;Basic;Differential Equations;Differential Equations;Exact differential form,Cauchy problem
26;Portugal;835;1;Basic;Differential Equations;Differential Equations;Exact differential form,Cauchy problem
1557;Portugal;835;0;Basic;Differential Equations;Differential Equations;Exact differential form,Cauchy problem
80;Lithuania;836;1;Basic;Differential Equations;Differential Equations;Linear differential equation
155;Spain;836;1;Basic;Differential Equations;Differential Equations;Linear differential equation
552;Portugal;837;1;Basic;Differential Equations;Differential Equations;Linear differential equation
26;Portugal;837;1;Basic;Differential Equations;Differential Equations;Linear differential equation
80;Lithuania;837;0;Basic;Differential Equations;Differential Equations;Linear differential equation
61;Portugal;837;0;Basic;Differential Equations;Differential Equations;Linear differential equation
509;Portugal;848;0;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
80;Lithuania;848;0;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
411;Portugal;849;0;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
1292;Italy;849;1;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
1292;Italy;849;1;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
455;Portugal;850;1;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
510;Portugal;850;0;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
411;Portugal;851;0;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
37;Portugal;851;0;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
509;Portugal;852;1;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
71;Portugal;852;0;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
411;Portugal;852;1;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
1292;Italy;852;1;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
91;Lithuania;853;1;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
510;Portugal;853;1;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
411;Portugal;853;1;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
36;Portugal;853;0;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
1292;Italy;853;1;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
374;Portugal;853;1;Basic;Linear Algebra;Eigenvalues and Eigenvectors;Continuity,Limits
1517;Portugal;854;0;Advanced;Linear Algebra;Eigenvalues and Eigenvectors;Eigenvalue,Diagonalization,Spectrum,Characteristic polynomial
599;Italy;854;1;Advanced;Linear Algebra;Eigenvalues and Eigenvectors;Eigenvalue,Diagonalization,Spectrum,Characteristic polynomial
411;Portugal;856;1;Advanced;Linear Algebra;Eigenvalues and Eigenvectors;Eigenvalue,Diagonalization,Spectrum,Characteristic polynomial
599;Italy;856;1;Advanced;Linear Algebra;Eigenvalues and Eigenvectors;Eigenvalue,Diagonalization,Spectrum,Characteristic polynomial
1517;Portugal;857;1;Advanced;Linear Algebra;Eigenvalues and Eigenvectors;Eigenvalue,Diagonalization,Spectrum,Characteristic polynomial
599;Italy;857;1;Advanced;Linear Algebra;Eigenvalues and Eigenvectors;Eigenvalue,Diagonalization,Spectrum,Characteristic polynomial
689;Portugal;858;1;Basic;Optimization;Nonlinear Optimization;Optimal solution,Minimum,Maximum,Stationary point,Saddle point
689;Portugal;858;0;Basic;Optimization;Nonlinear Optimization;Optimal solution,Minimum,Maximum,Stationary point,Saddle point
851;Italy;858;0;Basic;Optimization;Nonlinear Optimization;Optimal solution,Minimum,Maximum,Stationary point,Saddle point
1525;Portugal;859;0;Basic;Optimization;Nonlinear Optimization;Optimal solution,Second derivative test,Minimum,Maximum,Stationary point,Saddle point
380;Portugal;859;0;Basic;Optimization;Nonlinear Optimization;Optimal solution,Second derivative test,Minimum,Maximum,Stationary point,Saddle point
1171;Portugal;859;0;Basic;Optimization;Nonlinear Optimization;Optimal solution,Second derivative test,Minimum,Maximum,Stationary point,Saddle point
689;Portugal;860;1;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
1525;Portugal;860;0;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
898;Portugal;860;0;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
851;Italy;860;1;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
851;Italy;860;1;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
851;Italy;860;0;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
37;Portugal;860;0;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
1022;Lithuania;861;0;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
689;Portugal;861;1;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
1525;Portugal;861;0;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
380;Portugal;861;1;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
851;Italy;861;1;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
851;Italy;861;0;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
689;Portugal;862;0;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
380;Portugal;862;1;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
851;Italy;862;1;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
37;Portugal;862;0;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
689;Portugal;863;1;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
1171;Portugal;863;1;Basic;Optimization;Nonlinear Optimization;Saddle point,Optimal solution,Minimum,Maximum,Stationary point
380;Portugal;864;0;Basic;Optimization;Nonlinear Optimization;Lagrange multipliers,Optimal solution,Minimum,Maximum
898;Portugal;864;1;Basic;Optimization;Nonlinear Optimization;Lagrange multipliers,Optimal solution,Minimum,Maximum
851;Italy;864;1;Basic;Optimization;Nonlinear Optimization;Lagrange multipliers,Optimal solution,Minimum,Maximum
689;Portugal;865;0;Basic;Optimization;Nonlinear Optimization;Lagrange multipliers,Minimum,Maximum,Stationary point
689;Portugal;865;1;Basic;Optimization;Nonlinear Optimization;Lagrange multipliers,Minimum,Maximum,Stationary point
380;Portugal;865;1;Basic;Optimization;Nonlinear Optimization;Lagrange multipliers,Minimum,Maximum,Stationary point
380;Portugal;865;0;Basic;Optimization;Nonlinear Optimization;Lagrange multipliers,Minimum,Maximum,Stationary point
851;Italy;865;1;Basic;Optimization;Nonlinear Optimization;Lagrange multipliers,Minimum,Maximum,Stationary point
689;Portugal;866;1;Basic;Optimization;Nonlinear Optimization;Stationary point,Maximum,Saddle point,Optimal solution,Minimum
380;Portugal;866;0;Basic;Optimization;Nonlinear Optimization;Stationary point,Maximum,Saddle point,Optimal solution,Minimum
1479;Portugal;866;1;Basic;Optimization;Nonlinear Optimization;Stationary point,Maximum,Saddle point,Optimal solution,Minimum
37;Portugal;866;0;Basic;Optimization;Nonlinear Optimization;Stationary point,Maximum,Saddle point,Optimal solution,Minimum
689;Portugal;867;0;Basic;Optimization;Nonlinear Optimization;Stationary point,Maximum,Saddle point,Second derivative test,Optimal solution,Minimum
689;Portugal;867;0;Basic;Optimization;Nonlinear Optimization;Stationary point,Maximum,Saddle point,Second derivative test,Optimal solution,Minimum
215;Lithuania;868;1;Basic;Differential Equations;Differential Equations;Separable variables equation
380;Portugal;868;0;Basic;Differential Equations;Differential Equations;Separable variables equation
552;Portugal;868;1;Basic;Differential Equations;Differential Equations;Separable variables equation
552;Portugal;869;0;Basic;Differential Equations;Differential Equations;Separable variables equation
26;Portugal;869;0;Basic;Differential Equations;Differential Equations;Separable variables equation
155;Spain;869;0;Basic;Differential Equations;Differential Equations;Separable variables equation
552;Portugal;870;0;Basic;Differential Equations;Differential Equations;Homogeneous equation
155;Spain;870;1;Basic;Differential Equations;Differential Equations;Homogeneous equation
61;Portugal;870;1;Basic;Differential Equations;Differential Equations;Homogeneous equation
380;Portugal;871;0;Basic;Differential Equations;Differential Equations;Cauchy problem,Exact differential form
37;Portugal;872;0;Basic;Differential Equations;Differential Equations;Linear differential equation
1043;Lithuania;873;0;Basic;Differentiation;Partial Differentiation;First order
1075;Portugal;873;0;Basic;Differentiation;Partial Differentiation;First order
1044;Lithuania;873;1;Basic;Differentiation;Partial Differentiation;First order
1044;Lithuania;873;1;Basic;Differentiation;Partial Differentiation;First order
1024;Lithuania;874;0;Basic;Differentiation;Partial Differentiation;Power rule,Trigonometric rules,Logarithmic rule
1049;Lithuania;874;0;Basic;Differentiation;Partial Differentiation;Power rule,Trigonometric rules,Logarithmic rule
1044;Lithuania;874;0;Basic;Differentiation;Partial Differentiation;Power rule,Trigonometric rules,Logarithmic rule
1044;Lithuania;874;0;Basic;Differentiation;Partial Differentiation;Power rule,Trigonometric rules,Logarithmic rule
1034;Lithuania;875;0;Basic;Differentiation;Partial Differentiation;Gradient,First order
1028;Lithuania;875;0;Basic;Differentiation;Partial Differentiation;Gradient,First order
1032;Lithuania;875;0;Basic;Differentiation;Partial Differentiation;Gradient,First order
1049;Lithuania;875;0;Basic;Differentiation;Partial Differentiation;Gradient,First order
165;Portugal;875;0;Basic;Differentiation;Partial Differentiation;Gradient,First order
1044;Lithuania;875;0;Basic;Differentiation;Partial Differentiation;Gradient,First order
1044;Lithuania;875;1;Basic;Differentiation;Partial Differentiation;Gradient,First order
1044;Lithuania;875;0;Basic;Differentiation;Partial Differentiation;Gradient,First order
1044;Lithuania;875;1;Basic;Differentiation;Partial Differentiation;Gradient,First order
1044;Lithuania;875;0;Basic;Differentiation;Partial Differentiation;Gradient,First order
1039;Lithuania;876;0;Basic;Differentiation;Partial Differentiation;Directional derivative,Gradient,First order,Second order
1056;Lithuania;876;0;Basic;Differentiation;Partial Differentiation;Directional derivative,Gradient,First order,Second order
1049;Lithuania;876;0;Basic;Differentiation;Partial Differentiation;Directional derivative,Gradient,First order,Second order
918;Portugal;876;0;Basic;Differentiation;Partial Differentiation;Directional derivative,Gradient,First order,Second order
1044;Lithuania;876;0;Basic;Differentiation;Partial Differentiation;Directional derivative,Gradient,First order,Second order
1044;Lithuania;876;1;Basic;Differentiation;Partial Differentiation;Directional derivative,Gradient,First order,Second order
1044;Lithuania;876;1;Basic;Differentiation;Partial Differentiation;Directional derivative,Gradient,First order,Second order
753;Italy;876;0;Basic;Differentiation;Partial Differentiation;Directional derivative,Gradient,First order,Second order
37;Portugal;876;1;Basic;Differentiation;Partial Differentiation;Directional derivative,Gradient,First order,Second order
1056;Lithuania;877;0;Basic;Differentiation;Partial Differentiation;Second order
1046;Lithuania;877;0;Basic;Differentiation;Partial Differentiation;Second order
1024;Lithuania;877;0;Basic;Differentiation;Partial Differentiation;Second order
1032;Lithuania;877;1;Basic;Differentiation;Partial Differentiation;Second order
1011;Portugal;877;0;Basic;Differentiation;Partial Differentiation;Second order
483;Portugal;877;1;Basic;Differentiation;Partial Differentiation;Second order
1044;Lithuania;877;1;Basic;Differentiation;Partial Differentiation;Second order
1050;Lithuania;878;0;Basic;Differentiation;Partial Differentiation;Second order,First order
239;Lithuania;878;1;Basic;Differentiation;Partial Differentiation;Second order,First order
1026;Lithuania;878;0;Basic;Differentiation;Partial Differentiation;Second order,First order
1034;Lithuania;878;0;Basic;Differentiation;Partial Differentiation;Second order,First order
165;Portugal;878;0;Basic;Differentiation;Partial Differentiation;Second order,First order
1075;Portugal;878;0;Basic;Differentiation;Partial Differentiation;Second order,First order
26;Portugal;878;1;Basic;Differentiation;Partial Differentiation;Second order,First order
1044;Lithuania;878;1;Basic;Differentiation;Partial Differentiation;Second order,First order
1044;Lithuania;878;1;Basic;Differentiation;Partial Differentiation;Second order,First order
1039;Lithuania;879;0;Basic;Differentiation;Partial Differentiation;First order,Second order
1043;Lithuania;879;0;Basic;Differentiation;Partial Differentiation;First order,Second order
1049;Lithuania;879;0;Basic;Differentiation;Partial Differentiation;First order,Second order
1044;Lithuania;879;1;Basic;Differentiation;Partial Differentiation;First order,Second order
1044;Lithuania;879;1;Basic;Differentiation;Partial Differentiation;First order,Second order
37;Portugal;879;1;Basic;Differentiation;Partial Differentiation;First order,Second order
1044;Lithuania;880;0;Advanced;Differentiation;Partial Differentiation;First order,Directional derivative,Gradient
37;Portugal;880;1;Advanced;Differentiation;Partial Differentiation;First order,Directional derivative,Gradient
1044;Lithuania;881;1;Advanced;Differentiation;Partial Differentiation;Directional derivative,Gradient
37;Portugal;881;1;Advanced;Differentiation;Partial Differentiation;Directional derivative,Gradient
37;Portugal;881;1;Advanced;Differentiation;Partial Differentiation;Directional derivative,Gradient
1044;Lithuania;882;0;Advanced;Differentiation;Partial Differentiation;Gradient,First order,Directional derivative
37;Portugal;882;0;Advanced;Differentiation;Partial Differentiation;Gradient,First order,Directional derivative
